con1,con2,con3,con4,con5,lib1,lib2,lib3,lib4,lib5,tweet_id
2,1,1,1,1,1,1,2,1,1,1.04473E+18
2,1,1,1,2,1,2,2,2,2,1.04469E+18
1,1,1,1,2,1,1,2,1,2,1.04468E+18
2,1,1,1,2,1,1,2,1,1,1.04474E+18
2,1,1,1,1,2,1,1,1,1,1.04469E+18
2,1,2,2,2,2,2,2,2,2,1.04473E+18
2,1,1,2,2,2,2,2,2,2,1.04473E+18
1,1,1,1,1,1,1,1,1,1,1.04469E+18
2,1,2,2,2,2,1,1,2,2,1.04474E+18
1,1,1,1,2,1,1,2,1,1,1.04468E+18
2,1,1,1,2,1,1,1,1,1,1.04473E+18
2,1,1,1,2,1,1,1,1,2,1.04473E+18
2,1,1,1,2,2,1,2,1,2,1.04474E+18
2,1,1,2,2,2,1,2,1,2,1.04467E+18
2,1,2,2,2,1,1,2,2,2,1.04475E+18
2,1,2,2,2,1,2,2,2,2,1.04471E+18
1,1,1,1,2,1,1,1,1,1,1.04473E+18
1,1,1,1,2,1,1,1,1,1,1.04473E+18
2,1,1,2,2,2,2,1,1,2,1.04464E+18
2,1,1,2,2,1,1,2,2,2,1.04473E+18
2,1,1,2,2,1,2,2,2,2,1.04475E+18
2,1,1,2,2,2,1,2,1,2,1.04475E+18
1,1,1,1,2,1,1,1,2,2,1.0447E+18
2,1,2,2,2,1,2,2,1,2,1.04473E+18
2,1,1,2,2,1,1,1,1,1,1.04474E+18
1,1,1,1,2,2,1,2,1,1,1.04468E+18
1,1,1,1,2,1,1,2,1,1,1.04466E+18
2,1,2,2,2,2,1,2,2,2,1.04475E+18
2,1,2,2,2,2,2,2,2,2,1.04474E+18
2,1,2,1,2,2,2,2,1,2,1.04468E+18
2,1,1,2,2,1,2,2,2,2,1.04475E+18
2,1,1,1,2,1,1,1,1,1,1.04464E+18
2,1,1,2,2,1,1,1,1,1,1.04474E+18
1,1,1,1,2,1,1,2,1,2,1.04466E+18
1,1,1,1,1,1,1,2,1,1,1.04474E+18
1,1,1,1,2,1,1,2,1,2,1.04467E+18
2,1,2,2,2,1,1,2,1,2,1.04468E+18
1,1,1,1,2,2,1,2,1,2,1.0447E+18
2,1,2,2,2,2,2,2,2,2,1.04473E+18
2,1,1,1,1,1,1,2,1,2,1.04476E+18
2,1,2,2,2,1,2,2,2,2,1.04474E+18
2,1,2,2,2,1,1,2,1,2,1.04472E+18
2,1,2,2,2,2,2,2,2,2,1.04467E+18
1,1,1,1,1,1,1,1,1,1,1.04473E+18
1,1,1,1,2,1,1,1,1,1,1.04475E+18
2,1,2,2,2,2,2,2,2,2,1.04466E+18
2,1,1,2,2,2,2,2,2,2,1.04474E+18
2,1,1,2,2,1,1,2,1,2,1.04468E+18
2,1,2,2,2,1,1,2,2,2,1.04464E+18
2,1,1,1,2,2,2,2,1,2,1.04472E+18
1,1,1,1,1,1,2,2,1,1,1.04475E+18
1,1,1,1,2,1,1,1,1,2,1.04475E+18
1,1,1,1,2,1,1,1,1,1,1.04474E+18
1,1,1,2,2,1,1,2,1,1,1.04464E+18
2,1,2,2,2,2,1,2,2,2,1.04475E+18
2,1,1,2,2,2,2,2,2,2,1.04476E+18
1,1,1,1,2,2,1,1,2,2,1.04468E+18
1,1,1,1,2,1,1,2,1,1,1.04474E+18
2,1,2,2,2,1,1,2,1,2,1.04472E+18
2,1,2,2,2,2,1,2,2,2,1.04466E+18
2,1,2,2,2,1,2,2,2,2,1.04469E+18
1,1,1,1,2,1,1,2,1,1,1.04475E+18
1,1,1,1,2,1,1,2,1,1,1.04473E+18
1,1,1,1,2,1,1,1,1,1,1.04464E+18
2,1,1,2,2,1,1,2,2,2,1.04465E+18
1,1,1,1,2,1,1,1,1,1,1.04473E+18
1,1,1,2,2,1,1,1,1,2,1.04465E+18
2,1,1,2,2,1,1,2,1,2,1.04474E+18
1,1,1,1,2,1,1,1,1,1,1.04473E+18
2,1,1,2,2,1,1,2,1,1,1.04466E+18
1,1,1,2,2,1,1,1,1,1,1.04469E+18
2,1,1,1,2,1,1,1,1,1,1.04475E+18
1,1,1,1,2,1,1,2,2,2,1.04475E+18
1,1,1,2,2,1,1,2,1,1,1.04467E+18
2,1,1,2,2,2,1,2,2,2,1.04475E+18
2,1,1,2,1,2,1,1,2,2,1.04475E+18
2,1,1,1,2,1,1,2,2,2,1.04464E+18
2,1,1,1,2,2,2,2,2,2,1.04472E+18
2,1,1,1,2,1,1,2,1,1,1.04472E+18
2,1,1,2,2,1,2,1,1,2,1.04473E+18
1,1,1,1,2,1,1,1,1,1,1.04469E+18
2,1,1,1,2,2,1,2,2,2,1.04475E+18
2,1,1,2,2,2,2,2,2,2,1.04471E+18
2,1,1,1,2,2,2,2,2,2,1.04467E+18
2,1,1,1,2,1,2,2,2,2,1.04474E+18
2,1,2,2,2,1,2,2,2,2,1.04473E+18
2,1,1,2,2,1,2,2,2,2,1.04468E+18
2,1,1,1,2,1,2,2,2,2,1.04474E+18
2,1,1,1,2,1,2,2,1,2,1.04466E+18
2,1,2,2,2,1,1,2,2,2,1.04466E+18
1,1,1,1,2,1,1,1,1,1,1.04473E+18
2,1,1,1,2,1,1,2,1,2,1.04465E+18
2,1,2,2,2,2,1,2,2,2,1.04474E+18
2,1,1,2,2,1,2,2,2,2,1.04468E+18
1,1,1,1,2,1,1,1,2,2,1.04473E+18
1,1,1,1,1,1,2,2,1,1,1.04472E+18
2,1,2,2,2,2,2,2,2,2,1.04473E+18
2,1,1,2,2,2,2,2,2,2,1.04475E+18
2,1,1,1,2,2,2,1,1,1,1.04475E+18
2,1,1,1,2,1,1,2,2,2,1.04472E+18
1,1,1,1,2,1,2,1,1,1,1.04475E+18
2,1,1,1,2,1,1,2,1,1,1.04472E+18
1,1,1,1,2,1,1,1,2,2,1.0447E+18
2,1,1,1,2,1,1,2,1,2,1.04468E+18
2,1,1,1,1,1,1,2,1,2,1.04465E+18
1,1,1,1,2,1,1,2,2,2,1.04473E+18
2,1,1,1,2,2,1,2,2,2,1.04467E+18
1,1,1,1,2,2,2,2,2,2,1.04475E+18
2,1,2,1,2,1,1,2,2,2,1.04473E+18
2,1,1,1,2,1,2,2,2,2,1.04473E+18
2,1,1,2,2,1,1,2,2,2,1.04468E+18
2,1,1,1,2,1,1,1,1,1,1.04468E+18
2,1,1,1,2,1,1,2,2,2,1.04468E+18
1,1,1,1,2,1,1,2,1,1,1.04467E+18
1,1,1,1,2,1,1,2,1,1,1.04466E+18
1,1,1,1,1,1,1,1,1,1,1.04468E+18
2,1,1,1,2,1,1,2,2,2,1.04473E+18
2,1,1,2,2,2,2,2,2,2,1.04475E+18
2,1,2,2,2,2,2,2,2,2,1.04474E+18
2,1,1,2,2,2,2,1,2,2,1.04467E+18
2,1,1,1,2,1,1,2,2,2,1.04465E+18
2,1,2,2,2,1,1,2,2,2,1.04467E+18
1,1,1,1,1,1,1,1,1,1,1.04475E+18
1,1,1,1,2,1,1,1,1,2,1.04474E+18
2,1,1,1,2,2,1,2,2,2,1.04466E+18
1,1,1,1,2,1,1,2,1,2,1.04474E+18
2,1,1,2,2,2,1,2,1,2,1.04469E+18
2,1,2,2,2,2,2,2,2,2,1.04468E+18
2,1,1,1,2,2,1,2,1,2,1.04472E+18
2,1,1,1,2,2,1,2,2,2,1.04469E+18
2,1,1,1,2,1,1,2,1,2,1.04466E+18
2,1,1,1,2,1,2,2,2,2,1.04472E+18
1,1,1,1,2,1,1,2,1,1,1.04468E+18
2,1,1,1,2,1,1,2,2,2,1.04472E+18
2,1,1,1,2,1,1,1,1,1,1.04468E+18
2,1,1,1,2,1,1,1,2,2,1.04465E+18
2,1,1,1,2,1,1,2,2,2,1.04474E+18
1,1,1,1,2,1,1,1,2,2,1.04474E+18
2,1,2,2,2,2,2,2,2,2,1.0447E+18
1,1,1,1,1,1,1,1,1,1,1.04642E+18
1,1,1,1,1,1,1,1,1,2,1.04639E+18
2,2,2,2,2,2,2,2,2,2,1.0466E+18
2,2,2,2,2,2,2,1,2,2,1.04632E+18
1,1,1,1,2,1,1,1,1,1,1.04646E+18
2,2,1,2,1,2,2,1,2,2,1.04659E+18
2,2,2,2,2,2,2,2,2,2,1.04649E+18
2,1,2,1,1,1,1,1,1,1,1.04641E+18
1,1,1,1,1,1,1,1,1,1,1.04644E+18
2,2,2,2,2,2,2,2,1,2,1.04657E+18
2,2,2,2,2,2,2,2,2,2,1.04652E+18
1,1,1,1,1,1,1,1,1,1,1.04671E+18
2,1,1,1,2,2,1,1,1,2,1.04646E+18
1,1,1,1,1,1,1,1,1,2,1.04646E+18
2,1,1,1,1,1,1,1,1,2,1.0464E+18
1,1,1,1,1,1,1,1,1,2,1.04643E+18
2,1,1,1,1,1,2,1,1,2,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04677E+18
2,2,1,2,2,1,2,1,2,2,1.04654E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
2,2,1,1,1,2,1,2,1,1,1.04644E+18
1,1,1,1,1,1,1,1,1,1,1.04655E+18
1,1,1,1,1,1,1,1,1,1,1.0466E+18
2,1,1,1,1,1,1,1,1,1,1.0464E+18
2,2,2,2,2,2,2,1,1,2,1.04668E+18
1,1,1,1,2,1,1,1,1,2,1.04641E+18
2,2,2,1,2,2,2,2,2,2,1.04642E+18
2,1,1,2,2,2,2,1,2,2,1.04642E+18
2,2,2,2,2,2,2,1,2,2,1.04651E+18
1,1,1,1,1,1,1,1,1,1,1.04648E+18
2,1,1,1,2,1,2,1,1,2,1.04652E+18
2,1,1,1,1,1,1,1,1,1,1.04655E+18
1,1,2,1,2,1,2,1,1,2,1.04659E+18
2,2,2,2,2,2,2,2,1,2,1.04643E+18
2,1,2,1,2,1,1,1,1,2,1.04655E+18
2,1,1,1,2,1,1,2,1,2,1.04649E+18
2,2,2,1,2,2,1,2,1,2,1.04643E+18
2,2,2,2,2,2,2,2,2,2,1.04647E+18
1,1,1,1,1,1,1,1,1,1,1.04672E+18
2,2,1,2,2,2,2,2,2,2,1.04652E+18
2,1,1,1,2,1,2,1,1,2,1.04646E+18
1,1,1,1,1,1,1,2,1,1,1.04641E+18
2,1,1,2,2,2,1,2,1,2,1.04642E+18
1,1,1,1,1,1,1,1,1,2,1.04641E+18
1,1,1,1,1,1,1,1,1,1,1.04644E+18
2,2,1,2,2,2,1,2,1,2,1.04642E+18
2,1,2,1,2,2,1,1,1,2,1.04673E+18
2,2,2,2,2,2,2,2,2,2,1.04652E+18
1,2,2,2,2,2,2,2,1,2,1.04657E+18
2,1,2,1,1,1,1,2,1,2,1.04652E+18
2,2,2,1,2,2,2,2,2,2,1.04656E+18
1,1,1,1,2,1,2,1,1,2,1.04646E+18
1,1,1,1,1,1,1,1,1,1,1.04657E+18
2,2,2,1,2,2,2,1,2,2,1.04646E+18
1,1,1,1,1,1,1,1,1,2,1.04639E+18
2,1,1,2,2,1,1,1,1,2,1.04639E+18
1,1,2,1,1,1,1,2,1,1,1.04673E+18
2,2,2,1,2,1,2,1,1,2,1.04641E+18
2,1,2,2,1,2,2,1,1,1,1.04643E+18
1,1,1,2,1,1,1,1,1,2,1.04655E+18
2,1,2,1,2,2,1,1,1,2,1.04652E+18
2,2,2,2,2,2,2,2,2,2,1.0466E+18
2,2,2,2,2,2,2,2,1,2,1.04678E+18
1,1,1,1,1,1,1,1,1,2,1.04654E+18
2,1,1,1,2,2,2,2,1,2,1.0464E+18
2,1,2,1,2,2,2,1,1,2,1.04649E+18
2,2,2,1,2,2,2,2,1,2,1.04656E+18
2,2,2,2,2,2,2,2,2,2,1.04673E+18
2,1,1,2,2,2,2,2,1,2,1.04671E+18
1,1,1,2,1,1,1,2,1,2,1.0464E+18
2,2,2,2,2,2,2,2,2,2,1.04643E+18
2,1,1,1,1,1,1,1,1,1,1.04644E+18
2,1,1,1,2,1,2,2,1,2,1.04643E+18
1,1,1,1,1,1,1,1,1,2,1.04647E+18
1,1,1,1,1,1,1,1,1,1,1.04669E+18
1,1,1,1,1,1,1,1,1,1,1.04673E+18
2,1,2,1,2,1,1,2,1,2,1.04659E+18
1,1,1,1,1,1,1,1,1,2,1.04655E+18
1,1,1,1,1,1,1,1,1,1,1.0466E+18
2,1,1,1,1,1,1,1,1,2,1.04655E+18
2,1,2,2,2,2,2,2,2,2,1.04656E+18
1,1,1,1,1,1,2,1,1,2,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04642E+18
2,2,2,2,2,2,2,1,1,2,1.04644E+18
1,1,1,1,1,1,1,1,1,2,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
2,1,2,1,2,1,2,1,1,1,1.04643E+18
2,2,2,1,2,2,2,1,2,2,1.04644E+18
1,1,1,1,2,1,1,1,1,1,1.04656E+18
1,1,1,1,1,1,1,1,1,1,1.04653E+18
1,1,1,1,1,1,1,1,1,2,1.04655E+18
1,1,1,1,1,1,1,1,1,2,1.04646E+18
1,1,1,1,1,1,1,1,1,1,1.04648E+18
1,1,1,1,1,1,1,2,1,1,1.04645E+18
1,1,1,1,1,1,1,1,1,1,1.04642E+18
2,1,2,1,1,1,2,1,1,2,1.04643E+18
1,1,2,1,2,2,1,1,1,2,1.04644E+18
2,2,2,2,2,2,2,1,2,2,1.0464E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
2,1,2,1,2,1,2,1,1,2,1.04643E+18
1,1,1,1,2,2,1,1,1,1,1.04649E+18
1,2,1,1,2,1,2,1,1,2,1.04647E+18
1,1,1,1,1,1,1,1,1,2,1.04671E+18
1,1,1,1,1,1,1,1,1,1,1.04662E+18
2,2,2,2,2,2,2,1,2,2,1.04677E+18
1,1,1,1,1,1,2,1,1,2,1.04655E+18
2,2,2,1,2,2,2,2,2,2,1.0466E+18
2,2,2,1,2,2,2,2,2,2,1.04657E+18
2,2,2,2,2,2,2,2,2,2,1.04649E+18
1,1,1,1,1,1,1,2,1,1,1.04678E+18
1,1,1,1,1,1,1,1,1,1,1.04646E+18
2,1,1,1,1,1,1,1,1,2,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04644E+18
1,1,1,1,1,1,1,1,1,1,1.04662E+18
1,1,1,1,1,1,1,1,1,1,1.0466E+18
1,1,1,1,1,1,1,1,1,1,1.04656E+18
2,1,2,1,2,1,2,1,1,2,1.04649E+18
1,1,1,1,2,1,1,1,1,1,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04642E+18
1,1,1,1,1,1,1,1,1,2,1.04659E+18
2,2,2,2,2,2,2,2,2,2,1.04647E+18
1,1,1,1,1,1,1,1,1,1,1.04666E+18
2,2,2,1,2,2,2,2,2,2,1.04665E+18
2,1,1,1,2,1,2,1,2,2,1.04639E+18
2,2,2,2,2,2,2,2,2,2,1.04648E+18
1,1,1,1,1,2,1,1,1,1,1.0464E+18
1,1,1,1,2,1,1,1,1,1,1.04639E+18
2,1,2,1,1,2,1,1,1,1,1.04639E+18
2,1,1,1,1,2,2,2,1,2,1.04646E+18
1,1,1,1,1,1,2,1,1,1,1.04651E+18
2,2,2,2,1,2,2,2,1,2,1.04647E+18
2,2,2,2,2,2,2,2,2,2,1.04647E+18
2,2,2,2,2,2,2,2,2,2,1.04677E+18
2,1,1,2,2,2,2,2,1,2,1.04646E+18
2,2,1,2,2,2,2,2,2,2,1.04654E+18
1,1,1,1,1,1,1,1,1,1,1.04644E+18
2,1,1,1,2,1,1,1,1,1,1.04639E+18
2,2,1,1,1,1,1,2,1,2,1.0465E+18
1,1,1,1,1,1,1,1,1,1,1.04643E+18
1,1,1,1,1,1,2,1,1,1,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04649E+18
1,1,1,1,1,1,1,1,1,1,1.04642E+18
1,1,1,1,2,1,1,1,1,2,1.04656E+18
2,2,1,2,2,2,2,2,2,2,1.04644E+18
1,1,1,1,1,1,1,1,1,1,1.04653E+18
2,2,2,2,2,2,2,2,2,2,1.04647E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04647E+18
2,1,1,1,1,1,1,1,1,1,1.04655E+18
1,1,1,1,1,1,1,1,1,2,1.04643E+18
2,2,2,2,2,2,2,2,2,2,1.04644E+18
2,2,2,2,2,2,2,2,2,2,1.04644E+18
1,1,1,1,2,1,1,1,1,2,1.04647E+18
2,1,1,2,2,1,2,1,1,2,1.04676E+18
2,2,1,1,2,1,2,2,1,2,1.0464E+18
2,2,2,2,2,2,2,2,2,2,1.04645E+18
2,2,2,2,2,2,2,2,2,2,1.04662E+18
2,2,2,2,2,2,2,2,2,2,1.04646E+18
1,1,1,1,1,1,1,1,1,1,1.04662E+18
1,1,1,1,1,1,1,1,1,1,1.04644E+18
1,1,1,1,1,1,1,1,1,1,1.0465E+18
2,2,1,1,2,2,1,2,1,2,1.04654E+18
1,1,1,1,1,1,1,1,1,2,1.04643E+18
2,2,2,1,2,1,1,2,1,2,1.04655E+18
2,1,1,1,1,1,2,1,1,1,1.04643E+18
2,1,1,1,2,1,2,1,1,2,1.04677E+18
1,1,1,1,1,2,1,1,1,2,1.04651E+18
2,1,1,1,1,1,1,1,1,2,1.04644E+18
2,1,2,1,2,2,2,2,1,2,1.0465E+18
2,1,1,1,2,1,2,1,1,2,1.04639E+18
1,1,1,1,1,1,2,1,1,1,1.04658E+18
2,1,1,1,2,1,1,1,1,2,1.04642E+18
2,1,1,1,2,1,2,1,1,2,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04633E+18
1,1,1,1,2,1,1,2,1,1,1.04649E+18
1,1,1,1,1,1,1,1,1,2,1.0464E+18
1,1,1,1,1,1,1,1,1,1,1.04657E+18
2,1,1,1,1,1,1,1,1,2,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04645E+18
1,1,1,1,1,1,1,1,1,1,1.04644E+18
1,1,1,1,2,1,1,1,1,2,1.04653E+18
1,1,1,1,1,1,1,1,1,1,1.04655E+18
2,2,2,1,2,2,2,2,2,2,1.04647E+18
2,2,1,1,2,2,2,1,1,2,1.04641E+18
2,1,1,2,2,1,1,1,1,2,1.04644E+18
1,1,1,1,1,1,1,1,1,1,1.04658E+18
2,2,2,2,2,2,2,1,2,2,1.04645E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
2,2,1,2,2,2,2,2,1,2,1.04659E+18
1,1,1,1,1,1,1,1,1,1,1.04659E+18
2,1,2,1,2,2,2,2,1,2,1.04642E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
1,1,1,1,1,1,1,2,1,2,1.04642E+18
1,1,1,1,1,1,1,1,1,1,1.04642E+18
1,1,1,1,1,1,1,1,1,1,1.04653E+18
1,1,1,1,1,1,1,1,1,2,1.0464E+18
2,1,2,1,2,2,2,2,1,2,1.04664E+18
2,1,1,1,1,2,2,1,1,2,1.04643E+18
2,1,2,1,2,2,2,1,2,2,1.04643E+18
2,1,1,1,1,1,1,1,1,2,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04645E+18
2,2,1,1,2,2,2,2,2,2,1.04667E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04658E+18
2,1,2,1,2,1,2,1,1,2,1.04645E+18
1,1,1,1,1,1,1,1,1,1,1.04674E+18
2,2,2,2,2,2,2,2,2,2,1.04643E+18
1,1,1,2,1,1,1,1,1,1,1.04658E+18
1,1,1,1,1,1,1,1,1,1,1.04671E+18
1,1,2,2,1,2,1,1,1,2,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04664E+18
2,2,2,1,2,2,1,2,1,2,1.04655E+18
1,1,1,1,1,1,1,1,1,1,1.04641E+18
2,1,2,1,2,2,1,1,1,2,1.04648E+18
1,1,1,1,1,1,1,1,1,2,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04649E+18
1,1,1,1,1,1,1,1,1,1,1.04647E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
2,2,2,1,2,2,2,2,2,2,1.04648E+18
2,1,1,1,2,2,2,2,1,2,1.04642E+18
1,1,1,1,1,1,1,1,1,2,1.04652E+18
1,1,1,1,1,1,1,1,1,1,1.04649E+18
2,2,1,2,2,2,2,2,2,2,1.04651E+18
2,1,1,1,1,2,1,1,1,2,1.04653E+18
2,1,1,1,1,1,1,2,1,1,1.04645E+18
1,1,1,1,2,1,1,1,1,1,1.04639E+18
2,2,2,2,2,2,2,2,2,2,1.04647E+18
2,1,1,1,1,1,1,1,1,1,1.0465E+18
2,2,1,2,2,2,2,2,2,2,1.04642E+18
1,1,1,1,1,1,1,1,1,2,1.04653E+18
2,2,1,1,2,2,2,2,1,2,1.04667E+18
2,1,1,1,1,2,1,1,1,2,1.04651E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04672E+18
1,1,1,1,1,1,1,1,1,2,1.04642E+18
1,1,1,1,1,1,1,1,1,1,1.04651E+18
2,1,2,1,2,2,2,1,1,2,1.0464E+18
2,2,1,1,2,2,2,1,1,2,1.04659E+18
2,1,1,1,1,1,2,1,1,1,1.04642E+18
2,2,2,1,2,2,2,2,2,2,1.04643E+18
1,1,2,1,1,1,1,1,1,2,1.04663E+18
2,2,2,2,2,2,2,2,1,2,1.04641E+18
2,1,1,1,1,1,1,1,1,1,1.04651E+18
1,1,1,1,1,1,1,1,1,1,1.04655E+18
1,1,1,1,1,1,1,1,1,1,1.04668E+18
2,2,1,2,2,2,2,1,1,2,1.04646E+18
1,1,1,1,1,1,1,1,1,1,1.04678E+18
2,1,1,1,1,1,2,1,1,2,1.04644E+18
2,2,2,2,2,2,2,2,2,2,1.04644E+18
2,1,1,1,1,1,1,2,1,1,1.04674E+18
1,2,1,1,1,1,1,1,1,1,1.0464E+18
1,1,1,1,1,1,1,1,1,1,1.04674E+18
2,2,2,2,2,2,2,2,2,2,1.04652E+18
1,1,1,1,1,1,1,1,1,1,1.0466E+18
1,1,2,2,2,2,2,2,1,2,1.04643E+18
1,1,1,2,1,1,1,1,1,1,1.0464E+18
2,1,1,2,2,2,2,2,1,2,1.04639E+18
1,1,1,2,1,1,2,1,1,2,1.04641E+18
1,1,2,1,2,1,2,2,1,2,1.04644E+18
2,1,1,2,2,1,2,2,2,2,1.04643E+18
2,2,2,2,2,1,2,2,1,2,1.04642E+18
1,1,1,2,1,1,1,1,1,1,1.04654E+18
2,1,1,1,1,1,1,1,1,1,1.04643E+18
2,1,2,2,2,2,2,2,1,1,1.04676E+18
2,1,2,2,2,2,2,2,1,1,1.04673E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
2,1,2,2,2,1,2,2,1,2,1.04643E+18
1,1,2,1,1,1,1,1,1,1,1.04639E+18
1,1,2,1,1,1,1,1,1,1,1.04644E+18
1,1,1,1,1,1,1,1,1,1,1.04642E+18
1,1,1,1,1,1,1,1,1,1,1.04656E+18
1,1,1,1,1,1,2,1,1,1,1.04655E+18
1,1,1,2,2,1,1,2,1,1,1.04658E+18
1,1,1,2,2,1,1,2,1,1,1.04651E+18
1,1,1,2,1,1,1,1,1,1,1.04671E+18
2,2,2,2,2,2,2,2,2,2,1.0464E+18
2,1,2,2,1,1,2,2,1,2,1.04647E+18
1,1,1,1,1,1,1,1,1,1,1.0464E+18
1,1,2,2,1,1,1,1,1,1,1.04648E+18
2,1,1,2,2,2,2,2,2,2,1.04648E+18
2,2,2,2,2,2,2,2,2,2,1.04674E+18
2,2,2,2,2,1,2,2,1,2,1.04645E+18
1,1,1,2,1,1,2,1,1,1,1.04646E+18
1,1,1,1,2,1,1,1,1,1,1.04648E+18
2,1,2,2,1,1,2,1,1,2,1.04659E+18
2,2,2,2,2,2,2,2,1,2,1.0465E+18
2,2,2,2,2,2,2,2,2,2,1.04644E+18
2,2,2,2,2,2,2,2,2,2,1.04649E+18
2,2,1,1,2,2,1,2,1,2,1.04645E+18
2,2,2,2,2,2,2,2,2,2,1.04648E+18
1,1,1,1,1,1,1,1,1,1,1.04648E+18
1,2,2,1,1,1,1,1,1,1,1.04643E+18
1,2,1,1,2,1,2,1,1,1,1.0464E+18
1,2,1,2,2,2,2,1,1,2,1.04644E+18
1,2,1,1,2,1,2,1,1,1,1.04645E+18
2,2,2,2,2,2,2,2,2,2,1.04644E+18
1,1,1,1,1,1,1,1,1,1,1.04644E+18
1,1,1,1,1,1,1,1,1,1,1.04656E+18
1,2,2,2,2,1,2,1,1,2,1.04643E+18
2,2,2,2,2,2,2,2,2,2,1.04644E+18
1,1,1,1,1,1,1,1,1,1,1.0464E+18
2,2,2,2,2,2,1,1,1,2,1.04647E+18
1,2,1,1,1,1,1,1,1,2,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04652E+18
2,2,2,2,2,2,2,2,1,2,1.04645E+18
2,1,2,2,2,2,2,2,2,2,1.04658E+18
2,2,2,2,2,2,2,2,2,2,1.04645E+18
1,1,2,1,1,1,1,1,2,2,1.04643E+18
2,2,1,2,2,2,2,2,2,2,1.0465E+18
1,2,1,1,1,1,1,1,1,1,1.04652E+18
1,2,1,1,2,1,1,1,1,1,1.04646E+18
2,1,1,1,2,2,1,2,1,1,1.04644E+18
2,2,2,1,1,1,1,2,1,2,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04647E+18
2,1,2,2,2,2,2,2,2,2,1.04646E+18
1,1,1,2,2,2,2,2,1,2,1.04639E+18
2,1,2,2,2,2,1,2,1,2,1.0465E+18
2,2,2,2,2,2,2,2,2,2,1.04641E+18
2,2,1,1,1,1,1,1,1,2,1.04646E+18
1,2,1,2,2,1,2,1,1,1,1.04646E+18
1,1,1,2,1,1,1,1,1,1,1.04641E+18
1,1,1,1,1,1,1,1,1,1,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04657E+18
2,2,1,2,2,1,2,2,2,2,1.0466E+18
1,2,1,1,2,2,1,2,1,1,1.04654E+18
1,1,1,1,1,1,1,1,1,1,1.04644E+18
1,2,1,1,2,2,1,2,1,2,1.04643E+18
1,1,1,1,2,1,1,1,1,1,1.04649E+18
1,1,1,1,1,1,1,1,1,1,1.04644E+18
1,2,1,1,1,1,1,1,1,1,1.04677E+18
2,1,2,2,2,2,2,2,1,2,1.04639E+18
2,1,2,2,2,2,2,2,1,2,1.04659E+18
2,2,2,2,2,2,2,2,2,2,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04676E+18
2,2,1,2,2,2,2,2,1,2,1.0466E+18
1,1,2,1,1,1,1,1,1,1,1.04647E+18
1,1,1,1,1,1,1,1,1,1,1.04648E+18
2,2,2,2,2,2,2,2,1,2,1.04645E+18
1,1,1,1,1,1,2,1,1,1,1.04647E+18
2,2,2,2,2,2,2,2,1,2,1.04648E+18
1,1,1,2,2,2,2,1,2,1,1.04639E+18
1,1,1,2,1,1,2,1,1,1,1.0465E+18
2,1,2,2,2,2,2,2,1,2,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04646E+18
1,1,1,1,1,1,2,1,1,1,1.04646E+18
1,1,1,2,1,1,2,1,1,1,1.04648E+18
2,2,2,2,2,1,2,2,2,2,1.04644E+18
1,1,1,2,1,1,1,1,1,1,1.04643E+18
1,1,1,1,1,1,1,1,1,1,1.04665E+18
1,1,1,1,1,1,1,1,1,1,1.0466E+18
2,2,2,2,2,2,2,2,2,2,1.04649E+18
1,1,1,1,1,1,1,1,1,1,1.04643E+18
2,1,1,1,2,1,1,2,1,1,1.04644E+18
1,1,1,2,2,1,1,1,1,1,1.04646E+18
1,1,1,2,1,1,2,1,1,1,1.04641E+18
2,1,2,2,2,2,2,2,2,2,1.04639E+18
1,1,1,1,1,1,1,1,1,1,1.04649E+18
